"Nombre del anuncio","Entrega del anuncio",Resultados,"Indicador de resultado","Costo por resultados","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)",Impresiones,Alcance,Finalización,"Configuración de atribución",Puja,"Tipo de puja","Último cambio significativo","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones","Nombre del conjunto de anuncios","ROAS de resultados","Indicador de valor de resultado","Tasa de resultados","Valor de resultados",Frecuencia,"Costo por mil cuentas del centro de cuentas alcanzadas (USD)","CPM (costo por mil impresiones) (USD)",Espectadores,Visualizaciones,"Reproducciones de video","Costo por ThruPlay (USD)","Costo por reproducción de video de 3 segundos (USD)","Costo por reproducción de video continua de 2 segundos (USD)",ThruPlays,"Reproducciones de video de 3 segundos",unique_video_continuous_2_sec_watched_actions:video_view,"Reproducciones de video continuas de 2 segundos","Clics (todos)",shop_clicks,"Clics en Business AI","Clics en el enlace","Clics en la foto","Clics salientes","Clics salientes únicos","Costo por clic único (todos) (USD)","Costo por clic único en el enlace (USD)","CPC (costo por clic en el enlace) (USD)","CPC (todos) (USD)","CTR (porcentaje de clics en el enlace)","CTR (todos)","CTR único (porcentaje de clics en el enlace)","CTR único (todos)","Porcentaje de clics salientes","Porcentaje de clics salientes únicos","Clics únicos (todos)","Clics únicos en el enlace","Costo por clic saliente (USD)","Costo por clic saliente único (USD)","Costo por visita a la página de destino (USD)","Visitas a la página de destino del sitio web","Visitas al perfil de Instagram","Costo por Me gusta (USD)","Me gusta en Facebook","Seguimientos de Instagram","Comentarios de publicaciones","Costo por interacción con la página (USD)",instagram_upcoming_event_reminders_set,"Reacciones a publicaciones","Costo por interacción con una publicación (USD)",cost_per_action_type:group_join,"Costo por respuesta al evento (USD)",ar_effect_share:ar_effect_share,"Interacción con la página","Interacciones con la publicación","Registros de visitas","Respuestas a eventos",actions:group_join,"Veces que se compartieron las publicaciones","Veces que se guardaron las publicaciones","Contactos de mensajes",onsite_conversion_returning_messaging_connection,"Costo por mensaje entregado",cost_per_action_type:onsite_conversion.messaging_user_subscribed,actions:onsite_conversion.messaging_conversation_replied_7d,"Conversaciones con mensajes iniciadas","CTR de mensajes de marketing","Mensajes entregados","Mensajes de marketing leídos","Costo por contacto de mensajes (USD)"," (USD)",cost_per_onsite_conversion_returning_messaging_connection,"Costo por conversación con mensajes iniciada (USD)",actions:onsite_conversion.messaging_welcome_message_view,actions:onsite_conversion.messaging_user_subscribed,"Nuevos contactos de mensajes",actions:onsite_conversion.messaging_user_call_placed,actions:click_to_call_native_call_placed,actions:click_to_call_callback_request_submitted,Bloqueos,actions:click_to_call_native_20s_call_connect,actions:click_to_call_native_60s_call_connect,actions:onsite_conversion.messaging_20s_call_connect,actions:onsite_conversion.messaging_60s_call_connect,"Porcentaje de reproducciones de video de 3 segundos por impresiones","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Tiempo promedio de reproducción del video","Entrega del conjunto de anuncios","Fecha de creación","Fecha de última edición","Inicio del informe",Inicio,"Fin del informe",Objetivo,"Identificador de la campaña","Nombre de la cuenta","Identificador del anuncio","Identificador del conjunto de anuncios","Identificador de la cuenta",url_tags,instant_experience_element_reach:instant_experience_element_impression,"Impresiones de actualización automática",instant_experience_element_impressions:instant_experience_element_impression,"Impresiones totales (incluye impresiones no válidas de tráfico no atribuible a personas)","Porcentaje de visualización de la experiencia instantánea","Tiempo de visualización de la experiencia instantánea","Costo por mejora de recuerdo del anuncio (USD)","Índice de mejora de recuerdo del anuncio","Mejora de recuerdo del anuncio","Clics para iniciar la experiencia instantánea","Clics para abrir la experiencia instantánea","Clics salientes de experiencia instantánea","Porcentaje de compras por clics en el enlace","Porcentaje de compras por visitas a la página de destino","Porcentaje de resultados por clics en el enlace","Porcentaje de visitas a la página de destino por clics en el enlace","Costo por retención de día 2 en la app para celulares (USD)","Costo por retención de día 7 en la app para celulares (USD)","Retención de día 2 en la app para celulares","Valor de conversión de compras promedio","Retención de día 7 en la app para celulares",CVR,Frecuencia,%,"Interacciones sin reproducciones mínimas","Sesion Exitosa","VTR (Thruplay)"
"[Buk] 13/10/2025 [1][Post diseño] IG [Tu garganta está tratando de sobrevivir al cambio de estación ❄️☀️]",not_delivering,50,actions:post_engagement,0.0442,1,Diario,2.21,466,430,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-29T15:14:27-0500,-,-,-,"[Buk]  Obj - Interacción IG   - Octubre 2025 - Copia 8",,,10.72961373,,1.083721,5.139535,4.742489,430,466,,,,,,,,,0,,0,,,,,0,,,0,,0,0,0,,,0,,,,,,0,,,0,,0.0442,,49,0.0442,,,,50,50,,,,,1,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-29,2025-10-29,2025-10-01,2025-10-29,2025-10-31,Interacción,120234767927460055,Buk,120234905530840055,120234905530830055,3327383120855148,,,0,,466,0,0,0.221,2.3255814,10,0,0,,0,0,,0,,,,,,,1.08372093,0,50,,0
"[Buk] 14/10/2025 [1][Post diseño] FB [Hay cosas  que alegran el día, como la sensación de frescura de un Buk de tu sabor favorito 😉]",not_delivering,88,actions:post_engagement,0.02534091,1,Diario,2.23,513,420,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-29T15:15:38-0500,-,-,-,"[Buk] Obj - Interacción  FB - Octubre 2025 - - Copia 7",,,17.1539961,,1.221429,5.309524,4.346979,420,513,,,,,,,,,61,,0,,,,,0.036557,,,0.036557,,11.890838,0,14.52381,,,61,,,,,,0,,,0,,0.025341,,88,0.025341,,,,88,88,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-29,2025-10-29,2025-10-01,2025-10-29,2025-10-31,Interacción,120234767927460055,Buk,120234905554020055,120234905554040055,3327383120855148,,,0,,513,0,0,2.23,0.23809524,1,0,0,,0,0,,0,,,,,,,1.22142857,0,88,,0
"[Buk] 14/10/2025 [1][Post diseño] IG [Hay cosas  que alegran el día, como la sensación de frescura de un Buk de tu sabor favorito 😉]",not_delivering,47,actions:post_engagement,0.04765957,1,Diario,2.24,241,223,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-29T15:16:54-0500,-,-,-,"[Buk]  Obj - Interacción IG   - Octubre 2025 - Copia 9",,,19.50207469,,1.080717,10.044843,9.294606,223,241,,,,,,,,,2,,0,,,,,1.12,,,1.12,,0.829876,0,0.896861,,,2,,,,,,2,,,0,,0.04766,,46,0.04766,,,,47,47,,,,,1,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-29,2025-10-29,2025-10-01,2025-10-29,2025-10-31,Interacción,120234767927460055,Buk,120234905587770055,120234905587760055,3327383120855148,,,0,,241,0,0,2.24,0.44843049,1,0,0,,0,0,,0,,,,,,,1.08071749,0,47,,0
"[Buk] 21/10/2025 [1][Post diseño] FB [¿Cuál eliges tú para sobrevivir a los gritos de esta noche? 👻]",not_delivering,2060,actions:post_engagement,0.00107767,1,Diario,2.22,4128,3603,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-29T15:18:27-0500,-,-,-,"[Buk] Obj - Interacción  FB - Octubre 2025 - - Copia 8",,,49.90310078,,1.145712,0.616153,0.537791,3494,5020,3975,0.002022,0.001082,,1098,2051,,,17,,0,1,,,,0.130588,2.22,2.22,0.130588,0.024225,0.411822,0.027755,0.471829,,,17,1,,,,,0,,,0,,0.001078,,8,0.001078,,,,2060,2060,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,49.685078,2283,1738,1306,1127,1044,5,not_delivering,2025-10-29,2025-10-29,2025-10-01,2025-10-29,2025-10-31,Interacción,120234767927460055,Buk,120234905606650055,120234905606640055,3327383120855148,,,0,,4128,0,0,0.111,0.55509298,20,0,0,,0,0,206000,0,,,,,,,1.14571191,0,1053,0,0.26598837
"[Buk] 21/10/2025 [1][Post diseño] IG [¿Cuál eliges tú para sobrevivir a los gritos de esta noche? 👻]",not_delivering,782,actions:post_engagement,0.0028133,1,Diario,2.2,2544,2479,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-29T15:19:28-0500,-,-,-,"[Buk]  Obj - Interacción IG   - Octubre 2025 - Copia 10",,,30.73899371,,1.02622,0.887455,0.86478,2391,2963,2408,0.008148,0.002831,,270,777,,,6,,0,,,,,0.366667,,,0.366667,,0.235849,0,0.242033,,,6,,,,,,4,,,0,,0.002813,,5,0.002813,,,,782,782,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,30.542453,938,568,393,281,270,4,not_delivering,2025-10-29,2025-10-29,2025-10-01,2025-10-29,2025-10-31,Interacción,120234767927460055,Buk,120234905658430055,120234905658440055,3327383120855148,,,0,,2543,0,0,0.055,1.61355385,40,0,0,,0,0,,0,,,,,,,1.02622025,0,275,,0.10613208
"[Buk] 29/09/2025 [1][Post diseño] IG [Soy quien te refresca la garganta después de cantar como si no hubiera un mañana 🎤]",inactive,525,actions:post_engagement,0.02767619,50,Total,14.53,2957,1975,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-01T10:03:54-0500,-,-,-,"[Buk] Obj - Interacción IG   [Humor empatia]  - Octubre 2025",,,17.75448089,,1.497215,7.356962,4.913764,1975,2959,,,,,,,,,5,,0,,,,,2.906,,,2.906,,0.16909,0,0.253165,,,5,,,,,,5,,,0,,0.027676,,521,0.027676,,,,525,525,,,,,4,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-01,2025-10-09,2025-10-01,2025-10-01,2025-10-31,Interacción,120233354323870055,Buk,120233354323880055,120233354323890055,3327383120855148,,,0,,2957,0,0,0.48433333,1.51898734,30,0,0,,0,0,,0,,,,,,,1.49721519,0,525,,0
"[Buk] 29/09/2025 [1][Post diseño] FB [Soy quien te refresca la garganta después de cantar como si no hubiera un mañana 🎤]",inactive,807,actions:post_engagement,0.01598513,50,Total,12.9,7350,5023,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-20T23:11:32-0500,-,-,-,"[Buk] Obj - Interacción  FB  [Humor empatia] - Octubre 2025",,,10.97959184,,1.463269,2.568186,1.755102,5023,7374,,,,,,,,,691,,0,2,46,,,0.018723,6.45,6.45,0.018669,0.027211,9.401361,0.039817,13.716902,,,689,2,,,,,0,6.45,2,0,5,0.015946,,748,0.015985,,,,809,807,,,,6,,,,0,,,,0,0,0,,,,,,,,,,,1,,,,,,,,,,,00:00:00,not_delivering,2025-10-01,2025-10-09,2025-10-01,2025-10-01,2025-10-31,Interacción,120233354323870055,Buk,120233354323900055,120233354323920055,3327383120855148,,,0,,7350,0,0,0.129,1.99084213,100,0,0,,0,0,40350,0,,,,,,,1.46326896,0,807,0,0
"[Buk] 06/09/2025 [1][Reel] FB [Mientras llega el vuelo a Maldivas, me quedo con lo que sí puedo tener hoy:]",not_delivering,52572,actions:post_engagement,0.00076676,50,Total,40.31,99169,81288,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-09T01:18:52-0500,-,-,-,"[Buk] Obj - Interacción  FB - [Educativo Y producto] -Octubre 2025 - Copia",,,53.01253416,,1.219971,0.495891,0.406478,80287,98171,96363,0.000937,0.00077,,43016,52362,,,333,,0,,4,,,0.121782,,,0.121051,,0.33579,0,0.407194,,,331,,,,,,0,,,0,2,0.000767,,198,0.000767,,,,52572,52572,,,,6,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,52.800774,64762,50037,45416,43424,42944,4,not_delivering,2025-10-09,2025-10-09,2025-10-01,2025-10-09,2025-10-31,Interacción,120233354323870055,Buk,120233641980190055,120233641980180055,3327383120855148,,,0,,99205,0,0,0.0695,0.71351245,580,0,0,,0,0,,0,,,,,,,1.21997097,0,43154,,0.43376458
"[Buk] 06/09/2025 [1][Reel] IG [Mientras llega el vuelo a Maldivas, me quedo con lo que sí puedo tener hoy:]",not_delivering,31014,actions:post_engagement,0.00129974,50,Total,40.31,54715,31974,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-09T01:20:10-0500,-,-,-,"[Buk] Obj - Interacción IG   [Educativo Y producto]  - Octubre 2025 - Copia",,,56.68281093,,1.711234,1.260712,0.736727,30966,109501,49965,0.004165,0.0013,,9679,31006,,,5,,0,,,,,8.062,,,8.062,,0.009138,0,0.015638,,,5,,,,,,5,,,0,,0.0013,,8,0.0013,,,,31014,31014,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,56.66819,41100,26997,15700,10151,9685,7,not_delivering,2025-10-09,2025-10-24,2025-10-01,2025-10-09,2025-10-31,Interacción,120233354323870055,Buk,120233797657800055,120233797657810055,3327383120855148,,,0,,54713,0,0,0.0760566,1.6575968,530,0,0,,0,0,,0,,,,,,,1.71123413,0,9693,,0.17689847
"[Buk] 07/09/2025 [2][Post diseño] IG [Para lo primero todavía no tenemos la solución 😅]",inactive,563,actions:post_engagement,0.01639432,50,Total,9.23,6608,5056,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-01T10:03:54-0500,-,-,-,"[Buk] Obj - Interacción IG   [Humor empatia]  - Octubre 2025",,,8.51997579,,1.306962,1.825554,1.396792,5056,6609,,,,,,,,,49,,0,32,,12,12,0.188367,0.288438,0.288438,0.188367,0.484262,0.741525,0.632911,0.969146,0.181598,0.237342,49,32,0.769167,0.769167,,,16,,,0,2,0.016394,,524,0.016394,,,,563,563,,,,3,2,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-09,2025-10-14,2025-10-01,2025-10-01,2025-10-31,Interacción,120233354323870055,Buk,120233797833910055,120233354323890055,3327383120855148,,,0,,6608,0,0,0.05127778,3.56012658,180,0,0,,0,0,1759.375,0,,,,,,,1.30696203,0,563,0,0
"[Buk] 07/09/2025 [2][Post diseño]FB [Para lo primero todavía no tenemos la solución 😅]",not_delivering,1442,actions:post_engagement,0.00998613,50,Total,14.4,16865,11755,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-20T23:11:32-0500,-,-,-,"[Buk] Obj - Interacción  FB  [Humor empatia] - Octubre 2025",,,8.550252,,1.434709,1.225011,0.853839,11755,16897,,,,,,,,,1482,,0,,60,,,0.009717,,,0.009717,,8.78743,0,12.607401,,,1482,,,,,,0,,,0,4,0.009986,,1363,0.009986,,,,1442,1442,,,,15,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-09,2025-10-24,2025-10-01,2025-10-01,2025-10-31,Interacción,120233354323870055,Buk,120233797872360055,120233354323920055,3327383120855148,,,0,,16864,0,0,0.06,2.04168439,240,0,0,,0,0,,0,,,,,,,1.43470863,0,1442,,0
"[Buk] 10/09/2025 [3][Post diseño]FB [Todos necesitamos un compa que guarda la frescura en su cajón 💙]",not_delivering,605,actions:post_engagement,0.02079339,50,Total,12.58,8192,4931,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-20T23:11:32-0500,-,-,-,"[Buk] Obj - Interacción  FB  [Humor empatia] - Octubre 2025",,,7.38525391,,1.661326,2.551207,1.535645,4929,8212,,,,,,,,,467,,0,1,16,,,0.026938,12.58,12.58,0.026938,0.012207,5.700684,0.02028,9.470696,,,467,1,,,,,0,12.58,1,0,2,0.020759,,586,0.020793,,,,606,605,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-14,2025-10-14,2025-10-01,2025-10-01,2025-10-31,Interacción,120233354323870055,Buk,120234101002690055,120233354323920055,3327383120855148,,,0,,8194,0,0,0.15725,1.62238897,80,0,0,,0,0,60500,0,,,,,,,1.6613263,0,605,0,0
"[Buk] 10/10/2025 [3][Post diseño] IG [Todos necesitamos un compa que guarda la frescura en su cajón 💙]",not_delivering,414,actions:post_engagement,0.03147343,50,Total,13.03,3220,1820,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-01T10:03:54-0500,-,-,-,"[Buk] Obj - Interacción IG   [Humor empatia]  - Octubre 2025",,,12.85714286,,1.769231,7.159341,4.046584,1820,3220,,,,,,,,,3,,0,,,,,4.343333,,,4.343333,,0.093168,0,0.164835,,,3,,,,,,3,,,0,,0.031473,,413,0.031473,,,,414,414,,,,,1,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-14,2025-10-14,2025-10-01,2025-10-01,2025-10-31,Interacción,120233354323870055,Buk,120234101025000055,120233354323890055,3327383120855148,,,0,,3228,0,0,0.43433333,1.64835165,30,0,0,,0,0,,0,,,,,,,1.76923077,0,414,,0
"[Buk] 13/10/2025 [2][Post Diseño] FB [Tu garganta está tratando de sobrevivir al cambio de estación ❄️☀️]",inactive,3,actions:post_engagement,0,50,Total,0,8,8,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-09T01:18:52-0500,-,-,-,"[Buk] Obj - Interacción  FB - [Educativo Y producto] -Octubre 2025 - Copia",,,37.5,,1,0,0,8,8,,,,,,,,,2,,0,,,,,0,,,0,,25,0,25,,,2,,,,,,0,,,0,,0,,3,0,,,,3,3,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-14,2025-10-24,2025-10-01,2025-10-09,2025-10-31,Interacción,120233354323870055,Buk,120234101055350055,120233641980180055,3327383120855148,,,0,,8,0,0,0,12.5,1,0,0,,0,0,,0,,,,,,,1,0,3,,0
"[Buk] 13/10/2025 [2][Post Diseño] IG [Tu garganta está tratando de sobrevivir al cambio de estación ❄️☀️]",inactive,1,actions:post_engagement,0,50,Total,0,7,6,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-09T01:20:10-0500,-,-,-,"[Buk] Obj - Interacción IG   [Educativo Y producto]  - Octubre 2025 - Copia",,,14.28571429,,1.166667,0,0,6,7,,,,,,,,,0,,0,,,,,0,,,0,,0,0,0,,,0,,,,,,0,,,0,,0,,1,0,,,,1,1,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-14,2025-10-24,2025-10-01,2025-10-09,2025-10-31,Interacción,120233354323870055,Buk,120234101076770055,120233797657810055,3327383120855148,,,0,,7,0,0,0,16.66666667,1,0,0,,0,0,,0,,,,,,,1.16666667,0,1,,0
"[Buk] 14/10/2025 [3][Post Diseño] FB [Hay cosas  que alegran el día, como la sensación de frescura de un Buk de tu sabor favorito 😉]",inactive,2,actions:post_engagement,0,50,Total,0,12,7,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-09T01:18:52-0500,-,-,-,"[Buk] Obj - Interacción  FB - [Educativo Y producto] -Octubre 2025 - Copia",,,16.66666667,,1.714286,0,0,7,12,,,,,,,,,2,,0,,,,,0,,,0,,16.666667,0,28.571429,,,2,,,,,,0,,,0,,0,,2,0,,,,2,2,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-15,2025-10-24,2025-10-01,2025-10-09,2025-10-31,Interacción,120233354323870055,Buk,120234167957840055,120233641980180055,3327383120855148,,,0,,12,0,0,0,14.28571429,1,0,0,,0,0,,0,,,,,,,1.71428571,0,2,,0
"[Buk] 14/10/2025 [3][Post Diseño] IG [Hay cosas  que alegran el día, como la sensación de frescura de un Buk de tu sabor favorito 😉]",inactive,,,,50,Total,0,2,2,2025-10-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-10-09T01:20:10-0500,-,-,-,"[Buk] Obj - Interacción IG   [Educativo Y producto]  - Octubre 2025 - Copia",,,,,1,0,0,2,2,,,,,,,,,0,,0,,,,,0,,,0,,0,0,0,,,0,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2025-10-15,2025-10-24,2025-10-01,2025-10-09,2025-10-31,Interacción,120233354323870055,Buk,120234167987580055,120233797657810055,3327383120855148,,,0,,2,0,0,0,0,0,0,0,,0,0,,0,,,,,,,1,0,0,,0
